ID,DataType,ORIGINAL_TraitID,ORIGINAL_TraitDefinition,TraitValue,TraitUnit,N_TraitValue,ConTaxa,ResTaxa,ConTaxaStage,ResTaxaStage,Con_ForagingMovement,Con_RESDetectionDimensionality,Res_ForagingMovement,Res_CONDetectionDimensionality,CON_MASS_value,RES_MASS_value,ResArenaSize_SI_UNIT,ResDensity_SI_VALUE,ResDensityUnit,ResDensity,ResArenaSize_SI_VALUE,ConTemp,ResTemp,ResReplaceRate,ResReplaceUnit,ResReplace,TraitSIValue,TraitSIUnit,N_TraitID,N_TraitConversion,N_CONVERTED,N_TraitUnit,Original_ErrorValue,Original_ErrorValueUnit,Replicates,ConTaxon,ConStage,ConCommon,Con_MovementDimensionality,Con_Thermy,Res_MovementDimensionality,ResTaxon,ResStage,ResCommon,Res_Thermy,Habitat,LabField,ObservationtimeSI,ObservationtimeSIUnits,ConStarvationTimeSI,ConStarvationTimeSIUnits,ConArenaSiz_VALUE,ConArenaSize_UNIT,ConDensity,ConDensityUnit,ConDensity_SI_VALUE,ConDensityConst,ConSizType,CON_ORIGINAL_value,CON_ORIGINAL_unit,Con_Siz_reference,ResSizType,RES_ORIGINAL_value,RES_ORIGINAL_unit,Res_Siz_reference,Citation,FigureTable
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.8362,individual / (1 individual * 15 minutes),0.000929111,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,12000,Individuals per arena,3,0.00025,23,23,,,No,,,,,,,0.2835,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,1.17,individual / (1 individual * 15 minutes),0.0013,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,20000,Individuals per arena,5,0.00025,23,23,,,No,,,,,,,0.4556,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,1.8279,individual / (1 individual * 15 minutes),0.002031,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,28000,Individuals per arena,7,0.00025,23,23,,,No,,,,,,,0.2885,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,1.3366,individual / (1 individual * 15 minutes),0.001485111,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,36000,Individuals per arena,9,0.00025,23,23,,,No,,,,,,,0.3189,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,1.6703,individual / (1 individual * 15 minutes),0.001855889,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,44000,Individuals per arena,11,0.00025,23,23,,,No,,,,,,,0.4657,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.0093,individual / (1 individual * 15 minutes),0.002232556,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,52000,Individuals per arena,13,0.00025,23,23,,,No,,,,,,,0.4151,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.5051,individual / (1 individual * 15 minutes),0.002783444,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,60000,Individuals per arena,15,0.00025,23,23,,,No,,,,,,,0.1974,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.515,individual / (1 individual * 15 minutes),0.002794444,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,68000,Individuals per arena,17,0.00025,23,23,,,No,,,,,,,0.1873,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,3.8309,individual / (1 individual * 15 minutes),0.004256556,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,76000,Individuals per arena,19,0.00025,23,23,,,No,,,,,,,0.4607,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.1799,individual / (1 individual * 15 minutes),0.002422111,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,100000,Individuals per arena,25,0.00025,23,23,,,No,,,,,,,0.2835,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40004,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.3457,individual / (1 individual * 15 minutes),0.002606333,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,100000,Individuals per arena,25,0.00025,23,23,,,No,,,,,,,0.3139,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.4821,individual / (1 individual * 15 minutes),0.000535667,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,4000,Individuals per arena,1,0.00025,23,23,,,No,,,,,,,0.1974,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.1726,individual / (1 individual * 15 minutes),0.002414,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,12000,Individuals per arena,3,0.00025,23,23,,,No,,,,,,,0.4606,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.4963,individual / (1 individual * 15 minutes),0.002773667,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,20000,Individuals per arena,5,0.00025,23,23,,,No,,,,,,,0.6985,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,3.8274,individual / (1 individual * 15 minutes),0.004252667,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,28000,Individuals per arena,7,0.00025,23,23,,,No,,,,,,,0.3898,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.9969,individual / (1 individual * 15 minutes),0.003329889,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,36000,Individuals per arena,9,0.00025,23,23,,,No,,,,,,,0.248,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,3.4979,individual / (1 individual * 15 minutes),0.003886556,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,44000,Individuals per arena,11,0.00025,23,23,,,No,,,,,,,0.486,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4.51,individual / (1 individual * 15 minutes),0.005011111,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,52000,Individuals per arena,13,0.00025,23,23,,,No,,,,,,,0.3999,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.819,individual / (1 individual * 15 minutes),0.003132222,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,60000,Individuals per arena,15,0.00025,23,23,,,No,,,,,,,0.1974,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4.3374,individual / (1 individual * 15 minutes),0.004819333,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,68000,Individuals per arena,17,0.00025,23,23,,,No,,,,,,,0.3139,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.6768,individual / (1 individual * 15 minutes),0.002974222,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,76000,Individuals per arena,19,0.00025,23,23,,,No,,,,,,,0.1924,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.1799,individual / (1 individual * 15 minutes),0.002422111,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,100000,Individuals per arena,25,0.00025,23,23,,,No,,,,,,,0.2835,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40005,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.3457,individual / (1 individual * 15 minutes),0.002606333,Lestes disjunctus Selys 1862,Daphnia magna Straus 1820,Lestes disjunctus Selys 1862 [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000189,3.35E-008,cubic meter,140000,Individuals per arena,35,0.00025,23,23,,,No,,,,,,,0.3139,SE,6,Lestes disjunctus,Larva,Common spreadwing damsefly,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,1.783,mm,original,Length,1.097,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 5
40006,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.3453,individual / (1 individual * 15 minutes),0.000383667,Coenagrion resolutum (Hagen in Selys 1876),Daphnia magna Straus 1820,Coenagrion resolutum (Hagen in Selys 1876) [nymph],Daphnia magna Straus 1820,sessile,half-sphere,active,sphere,0.00000386,0.000000129,cubic meter,4000,Individuals per arena,1,0.00025,23,23,,,No,,,,,,,0.1979,SE,6,Coenagrion resolutum,Larva,damsefly larva,3D,ectotherm,3D,Daphnia magna Straus,adult,Daphnia,ectotherm,Freshwater,Laboratory,900,seconds,172800,seconds,250,milliliter,1,Individuals per arena,,Yes,head width,2.546,mm,original,Length,2.07,mm,original,Krishnaraj R. and G. Pritchard. 1995. THE INFLUENCE OF LARVAL SIZE TEMPERATURE AND COMPONENTS OF THE FUNCTIONAL-RESPONSE TO PREY DENSITY ON GROWTH-RATES OF THE DRAGONFLIES LESTES DISJUNCTUS AND COENAGRION RESOLUTUM (INSECTA ODONATA). Canadian Journal of Zoology-Revue Canadienne De Zoologie 73:1672-1680.,Fig 6
