10365,37061,MTD1137,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10367,37063,MTD1138,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10369,37065,MTD1139,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10371,37067,MTD1140,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10373,37069,MTD1141,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10375,37071,MTD1142,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10377,37073,MTD1143,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10379,37075,MTD1144,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10381,37077,MTD1145,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10383,37079,MTD1146,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10385,37081,MTD1147,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10387,37083,MTD1148,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10389,37085,MTD1149,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10391,37087,MTD1150,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10393,37089,MTD1151,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10395,37091,MTD1152,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10397,37093,MTD1153,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10399,37095,MTD1154,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10401,37097,MTD1155,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10403,37099,MTD1156,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10405,37101,MTD1157,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10407,37103,MTD1158,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10409,37105,MTD1159,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10411,37107,MTD1160,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10413,37109,MTD1161,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10415,37111,MTD1162,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10417,37113,MTD1163,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10419,37115,MTD1164,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10421,37117,MTD1165,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10423,37119,MTD1166,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10425,37121,MTD1167,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10427,37123,MTD1168,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10429,37125,MTD1169,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10431,37127,MTD1170,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10433,37129,MTD1171,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10435,37131,MTD1172,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10437,37133,MTD1173,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10439,37135,MTD1174,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10441,37137,MTD1175,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10443,37139,MTD1176,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10445,37141,MTD1177,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10447,37143,MTD1178,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10449,37145,MTD1179,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10451,37147,MTD1180,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10453,37149,MTD1181,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10455,37151,MTD1182,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10457,37153,MTD1183,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10459,37155,MTD1184,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10461,37157,MTD1185,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10463,37159,MTD1186,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10465,37161,MTD1187,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10467,37163,MTD1188,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10469,37165,MTD1189,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10471,37167,MTD1190,Foraging Pause Rate,Rate of pauses during a fraction of a single foraging bout per consumer individual (assumed to be important to saltatory consumers in which movement is interspersed with periods of brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10473,37169,MTD1191,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10475,37170,MTD1192,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10477,37171,MTD1193,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10479,37172,MTD1194,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10481,37173,MTD1195,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10483,37174,MTD1196,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10485,37175,MTD1197,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10487,37176,MTD1198,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10489,37177,MTD1199,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10491,37178,MTD1200,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10493,37179,MTD1201,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10495,37180,MTD1202,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10497,37181,MTD1203,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10499,37182,MTD1204,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10501,37183,MTD1205,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10503,37184,MTD1206,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10505,37185,MTD1207,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10507,37186,MTD1208,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10509,37187,MTD1209,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10511,37188,MTD1210,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10513,37189,MTD1211,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10515,37190,MTD1212,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10517,37191,MTD1213,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10519,37192,MTD1214,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10521,37193,MTD1215,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10523,37194,MTD1216,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10525,37195,MTD1217,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10527,37196,MTD1218,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10529,37197,MTD1219,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10531,37198,MTD1220,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10533,37199,MTD1221,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10535,37200,MTD1222,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10537,37201,MTD1223,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10539,37202,MTD1224,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10541,37203,MTD1225,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10543,37204,MTD1226,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10545,37205,MTD1227,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10547,37206,MTD1228,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10549,37207,MTD1229,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10551,37208,MTD1230,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10553,37209,MTD1231,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10555,37210,MTD1232,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10557,37211,MTD1233,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10559,37212,MTD1234,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10561,37213,MTD1235,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10563,37214,MTD1236,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10565,37215,MTD1237,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10567,37216,MTD1238,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10569,37217,MTD1239,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10571,37218,MTD1240,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10573,37219,MTD1241,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10575,37220,MTD1242,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10577,37221,MTD1243,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10579,37222,MTD1244,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10581,37223,MTD1245,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10583,37224,MTD1246,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10585,37225,MTD1247,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10587,37226,MTD1248,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10589,37227,MTD1249,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10591,37228,MTD1250,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10593,37232,MTD1251,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
10595,37233,MTD1252,Voluntary Pause Time,Duration of pauses during voluntary movement (assumed to be important to saltatory consumers in which movement is interspersed with brief pauses during which searching occurs),6,marine,temperate,Austin; Texas; USA,NA,NA,NA,30.267,-97.743
