title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-16,,2014-06-17,,6,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-16,,2014-06-17,,10,Lakewood Ranch HS,27.44242,-82.43578,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-16,,2014-06-17,,4,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-17,,2014-06-18,,6,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-18,,2014-06-19,,9,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-19,,2014-06-20,,18,Chapman Rd.,27.616367,-82.5353,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-19,,2014-06-20,,11,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-19,,2014-06-20,,24,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-19,,2014-06-20,,2,Waterline Rd,27.4894,-82.361667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-19,,2014-06-20,,2,Apple,27.41218,-82.28757,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-19,,2014-06-20,,5,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-22,,2014-06-23,,18,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-22,,2014-06-23,,4,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-22,,2014-06-23,,13,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-22,,2014-06-23,,12,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,2,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,3,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,6,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,1,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,2,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,2,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,2,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,7,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,6,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,3,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,6,Jamie's Way,27.46357,-82.30379,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,1,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,6,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,12,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,5,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-23,,2014-06-24,,1,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-25,,2014-06-26,,3,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-26,,2014-06-27,,3,Church,27.600978,-82.529357,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-26,,2014-06-27,,12,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-26,,2014-06-27,,6,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-29,,2014-06-30,,9,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-29,,2014-06-30,,2,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,3,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,3,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,3,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,2,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,3,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,4,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,13,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,13,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,5,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,50,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,1,Race Track,27.474551,-82.324001,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,2,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,5,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,2,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,15,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,7,Lakewood Ranch HS,27.44242,-82.43578,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-06-30,,2014-07-01,,4,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-01,,2014-07-02,,1,Waterline Rd,27.4894,-82.361667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-02,,2014-07-03,,4,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-06,,2014-07-07,,1,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-06,,2014-07-07,,1,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-06,,2014-07-07,,4,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,2,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,6,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,4,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,11,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,3,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,3,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,7,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,2,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,2,Keentown,27.570935,-82.137841,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,2,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,1,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-07,,2014-07-08,,5,Lakewood Ranch HS,27.44242,-82.43578,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-08,,2014-07-09,,9,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-09,,2014-07-10,,1,Church,27.600978,-82.529357,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-09,,2014-07-10,,4,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-10,,2014-07-11,,5,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-13,,2014-07-14,,41,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,1,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,2,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,3,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,3,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,15,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,3,Upper Manatee,27.51261,-82.4319,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,16,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,8,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,3,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,1,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-14,,2014-07-15,,2,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-17,,2014-07-18,,2,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-20,,2014-07-21,,12,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-21,,2014-07-22,,4,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-21,,2014-07-22,,3,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-21,,2014-07-22,,15,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-21,,2014-07-22,,11,Waterline Rd,27.4894,-82.361667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-21,,2014-07-22,,8,Wauchula Rd.,27.426958,-82.133258,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-21,,2014-07-22,,18,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-21,,2014-07-22,,17,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-24,,2014-07-25,,1,Shiver,27.569469,-82.593177,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-25,,2014-07-26,,4,Waterline Rd,27.4894,-82.361667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2014-07-25,,2014-07-26,,1,Upper Manatee,27.51261,-82.4319,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
